occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry,license,recordedBy,individualCount,year,month,day,gbifRegion,habitat,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,databaseName
CSCF-API-798600,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.37317,8.53098,,,4209980.10822706|2696608.61669588,CC_BY_4_0,Anonymous,,2023,7,22,EUROPE,,CH,Zh,,,,,,GBIF
CSCF-API-790343,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,46.29813,7.86044,,,4155994.66256937|2578482.52159451,CC_BY_4_0,Klaus Elisabeth,,2021,7,23,EUROPE,,CH,Vs,,,,,,GBIF
CSCF-API-788852,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,46.25389,7.34139,,,4115813.66650813|2574864.73824011,CC_BY_4_0,Barras Arnaud,,2020,7,18,EUROPE,,CH,Vs,,,,,,GBIF
CSCF-API-788937,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,46.74846,7.66765,,,4142644.05721216|2628917.77191799,CC_BY_4_0,Rohrbach Christa,,2020,7,30,EUROPE,,CH,Be,,,,,,GBIF
CSCF-API-831061,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,47.06348,7.3399,,,4118804.15408967|2664732.15556475,CC_BY_4_0,Scheidegger Beatrice,,2023,7,23,EUROPE,,CH,Be,,,,,,GBIF
CSCF-API-790560,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.37663,8.06758,,,4174976.79060334|2697797.03980499,CC_BY_4_0,Tribelhorn Ueli,,2021,9,4,EUROPE,,CH,Ag,,,,,,GBIF
CSCF-API-790449,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,46.16294,7.92413,,,4160502.32745115|2563338.06731605,CC_BY_4_0,Wolf Thomas,,2019,7,26,EUROPE,,CH,Vs,,,,,,GBIF
CSCF-API-788853,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,46.51986,6.49384,,,4051790.48164881|2607083.29118495,CC_BY_4_0,Pontet André,,2021,7,31,EUROPE,,CH,Vd,,,,,,GBIF
CSCF-API-798601,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,46.20113,6.11068,,,4020618.80569584|2573195.33925376,CC_BY_4_0,Anonymous,,2023,7,23,EUROPE,,CH,Ge,,,,,,GBIF
CSCF-API-789340,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,45.88211,9.08093,,,4249563.34649457|2530363.3603843,CC_BY_4_0,Vaucher Killian,,2021,7,18,EUROPE,,IT,Lombardia,,,,,,GBIF
CSCF-API-799769,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,47.06348,7.3399,,,4118804.15408967|2664732.15556475,CC_BY_4_0,Scheidegger Beatrice,,2023,7,23,EUROPE,,CH,Be,,,,,,GBIF
CSCF-API-798599,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.46816,7.60442,,,4140309.70729968|2708984.35682355,CC_BY_4_0,Anonymous,,2023,7,22,EUROPE,,CH,Bl,,,,,,GBIF
CSCF-API-788846,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,46.29887,7.53598,,,4130984.33111068|2579339.38084349,CC_BY_4_0,Hirt Karl,,2021,7,23,EUROPE,,CH,Vs,,,,,,GBIF
GBIFCH00115335,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,46.16375,7.21209,,,4105479.27016587|2565227.86226536,CC_BY_4_0,Praz Christophe & Litman Jessica,,2021,8,9,EUROPE,,CH,Vs,,,,,,GBIF
https://www.inaturalist.org/observations/235088619,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024/08/11 13:46,,,46.215527,11.045819,,,4401788.45778834|2567504.77916549,CC_BY_4_0,Edoardo Nardelli,,2024,8,11,EUROPE,,IT,Trentino-Alto Adige,,,,"38010 Spormaggiore TN, Italia",,GBIF
https://www.inaturalist.org/observations/239638560,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024-08-25 13:30:07,,,41.490385,2.185198,,,3667095.03044504|2077048.60199396,CC_BY_NC_4_0,Lau,,2024,8,25,EUROPE,,ES,Cataluña,,,,"08110 Moncada y Reixach, Barcelona, España",,GBIF
https://www.inaturalist.org/observations/237891395,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,Sun Aug 25 2024 18:54:56 GMT +0200 (GMT+2),,,43.644825,1.183759,,,3609761.52744468|2323623.18462123,CC_BY_NC_4_0,Emmeline FOUBERT,,2024,8,25,EUROPE,,FR,Midi-Pyrénées,,,,Lasserre-Pradère,,GBIF
https://www.inaturalist.org/observations/239338795,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024-09-01 20:00:00,,,47.595387,9.541644,,,4286506.08089865|2720303.53133688,CC_BY_NC_4_0,Albert Ros,,2024,9,1,EUROPE,,DE,Baden-Württemberg,,,,"88085 Langenargen, Germany",,GBIF
https://www.inaturalist.org/observations/238933163,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024-08-31,,,45.601574,10.229322,,,4338916.81920527|2498812.27868304,CC_BY_NC_4_0,Enrico Giudice,,2024,8,31,EUROPE,,IT,Lombardia,,,,"25062 Concesio BS, Italia",,GBIF
https://www.inaturalist.org/observations/237499320,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024/08/21 12:19 PM,,,41.422503,2.165127,,,3664702.68084017|2069742.82194433,CC_BY_NC_4_0,Aurea&Ramon,,2024,8,21,EUROPE,,ES,Cataluña,,,,"La Font d'en Fargues, Horta-Guinardó, 08032 Barcelona, Espanya",,GBIF
https://www.inaturalist.org/observations/237609613,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024-08-24 12:35:24,,,44.950733,5.008727,,,3926757.90715746|2439746.53900979,CC_BY_NC_4_0,Benoît Segerer,,2024,8,24,EUROPE,,FR,Rhône-Alpes,,,,"26120 Montélier, France",,GBIF
https://www.inaturalist.org/observations/237502405,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024/08/21 12:19 PM,,,41.422493,2.165108,,,3664700.98975931|2069741.88512525,CC_BY_NC_4_0,Aurea&Ramon,,2024,8,21,EUROPE,,ES,Cataluña,,,,"La Font d'en Fargues, Horta-Guinardó, 08032 Barcelona, Espanya",,GBIF
https://www.inaturalist.org/observations/237502986,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024/08/21 12:23 PM,,,41.422494,2.165107,,,3664700.91693075|2069742.00399461,CC_BY_NC_4_0,Aurea&Ramon,,2024,8,21,EUROPE,,ES,Cataluña,,,,"La Font d'en Fargues, Horta-Guinardó, 08032 Barcelona, Espanya",,GBIF
https://www.inaturalist.org/observations/237267030,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024-08-22 08:45:06,,,35.691914,139.482786,,,9624921.32250724|9675968.67003788,CC_BY_NC_4_0,hakkahamushi,,2024,8,22,ASIA,,JP,Tokyo,,,,Japan,,GBIF
https://www.inaturalist.org/observations/237500576,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024/08/21 12:33 PM,,,41.42251,2.165087,,,3664699.41796856|2069743.94064586,CC_BY_NC_4_0,Aurea&Ramon,,2024,8,21,EUROPE,,ES,Cataluña,,,,"La Font d'en Fargues, Horta-Guinardó, 08032 Barcelona, Espanya",,GBIF
https://www.inaturalist.org/observations/53633166,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2020-07-16 3:11:42 PM GMT+02:00,,,47.575042,19.04189,,,4999787.51139681|2759481.61490846,CC_BY_4_0,Krisztina,,2020,7,16,EUROPE,,HU,Budapest,,,,"Budapest, Budapesti, HU",,GBIF
https://www.inaturalist.org/observations/226854736,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024-07-01 10:09:39,,,39.486736,115.959692,,,10050557.8559818|7513172.72550684,CC_BY_NC_4_0,whitecrow123,,2024,7,1,ASIA,,CN,Hebei,,,,河北省保定市涿州市呈颐园小区,,GBIF
https://www.inaturalist.org/observations/237077748,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024-08-21 12:41:30+02:00,,,45.593238,9.276758,,,4264485.76705944|2498133.75651967,CC_BY_NC_4_0,fede_rica22,,2024,8,21,EUROPE,,IT,Lombardia,,,,"Parco di Monza, Monza, Lombardia, IT",,GBIF
https://www.inaturalist.org/observations/237476376,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024/08/23 12:39,,,45.882732,3.114256,,,3786652.65889575|2554729.04410414,CC_BY_NC_4_0,Jean-Claude Lablanquie,,2024,8,23,EUROPE,,FR,Auvergne,,,,"63200 Riom, France",,GBIF
https://www.inaturalist.org/observations/238277207,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024/08/26 11:49 AM,,,41.45758,2.252688,,,3672375.75420448|2072851.88614384,CC_BY_NC_4_0,Aurea&Ramon,,2024,8,26,EUROPE,,ES,Cataluña,,,,"Badalona, Barcelona, Espanya",,GBIF
https://www.inaturalist.org/observations/61546512,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2020-10-03 9:32:00 AM GMT+02:00,,,43.901786,1.896457,,,3669891.0086208|2345489.31886495,CC_BY_4_0,Céline,,2020,10,3,EUROPE,,FR,Midi-Pyrénées,,,,"81600 Gaillac, France",,GBIF
https://www.inaturalist.org/observations/115857620,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Indeterminate,,,,,,2020/08/10 9:05 午前,,,33.404165,130.322082,,,10331076.2738575|8792595.0670409,CC_BY_NC_4_0,kohanabachi,,2020,8,10,ASIA,,JP,Fukuoka,,,,Japan,,GBIF
https://www.inaturalist.org/observations/238278478,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024/08/26 12:14 PM,,,41.45758,2.252688,,,3672375.75420448|2072851.88614384,CC_BY_NC_4_0,Aurea&Ramon,,2024,8,26,EUROPE,,ES,Cataluña,,,,"Badalona, Barcelona, Espanya",,GBIF
https://www.inaturalist.org/observations/238745928,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024/08/29 16:22,,,43.348018,5.666233,,,3968897.6546554|2259034.65592731,CC_BY_NC_4_0,martineorianauriol,,2024,8,29,EUROPE,,FR,Provence-Alpes-Côte d'Azur,,,,"13390 Auriol, France",,GBIF
https://www.inaturalist.org/observations/237501619,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024/08/21 12:17 PM,,,41.422507,2.165134,,,3664703.30721653|2069743.20188327,CC_BY_NC_4_0,Aurea&Ramon,,2024,8,21,EUROPE,,ES,Cataluña,,,,"La Font d'en Fargues, Horta-Guinardó, 08032 Barcelona, Espanya",,GBIF
https://www.inaturalist.org/observations/238267700,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024-08-27 18:36:01,,,41.369797,2.022101,,,3652203.3126056|2065189.96756145,CC_BY_NC_4_0,paulaad,,2024,8,27,EUROPE,,ES,Cataluña,,,,"Santa Coloma de Cervelló, Barcelona, España",,GBIF
https://www.inaturalist.org/observations/238425048,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024-08-28 10:27:18,,,43.21145,12.072808,,,4489881.95610095|2236071.94892761,CC_BY_NC_4_0,Andrew Newmark,,2024,8,28,EUROPE,,IT,Umbria,,,,"Tuoro Sul Trasimeno, 06069 Tuoro Sul Trasimeno PG, Italy",,GBIF
https://www.inaturalist.org/observations/236903569,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024/07/26 15:15,,,46.496613,11.325123,,,4422826.79307284|2599055.31660923,CC_BY_4_0,Edoardo Nardelli,,2024,7,26,EUROPE,,IT,Trentino-Alto Adige,,,,"Gries - S.Quirino, 39100 Bolzano BZ, Italia",,GBIF
https://www.inaturalist.org/observations/238261650,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024-08-27 12:26:17,,,48.144856,16.370311,,,4794613.83794088|2801698.03908984,CC_BY_NC_4_0,Oliver Drescher,,2024,8,27,EUROPE,,AT,Wien,,,,"Inzersdorf, Wien, Österreich",,GBIF
https://www.inaturalist.org/observations/238278875,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024/08/26 12:20 PM,,,41.457582,2.252675,,,3672374.69109812|2072852.21813806,CC_BY_NC_4_0,Aurea&Ramon,,2024,8,26,EUROPE,,ES,Cataluña,,,,"Badalona, Barcelona, Espanya",,GBIF
https://www.inaturalist.org/observations/237089327,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024-08-21 14:36:47,,,46.209799,6.183316,,,4026270.42562975|2573866.1376773,CC_BY_4_0,Tommy Andriollo,,2024,8,21,EUROPE,,CH,Genève,,,,"1223 Cologny, Switzerland",,GBIF
https://www.inaturalist.org/observations/237005700,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024-08-20 17:29:27,,,43.96558,3.854868,,,3827328.29974773|2337571.69963012,CC_BY_NC_4_0,Vincent Carlier,,2024,8,20,EUROPE,,FR,Languedoc-Roussillon,,,,"30170 Saint-Hippolyte-du-Fort, France",,GBIF
https://www.inaturalist.org/observations/237504524,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024/08/21 12:27 PM,,,41.422503,2.165118,,,3664701.93000233|2069742.90011219,CC_BY_NC_4_0,Aurea&Ramon,,2024,8,21,EUROPE,,ES,Cataluña,,,,"La Font d'en Fargues, Horta-Guinardó, 08032 Barcelona, Espanya",,GBIF
https://www.inaturalist.org/observations/238377439,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2023/08/15 16:03,,,42.663013,0.922274,,,3576468.27311909|2217961.99204198,CC_BY_NC_4_0,Guillaume BAGNOLINI,,2023,8,15,EUROPE,,ES,Cataluña,,,,"Lérida, Espagne",,GBIF
https://www.inaturalist.org/observations/238257213,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024-08-27 16:45:40,,,24.424792,121.013394,,,11558166.1023952|7557229.73881289,CC_BY_NC_4_0,陳柏璋,,2024,8,27,ASIA,,TW,Taiwan,,,,365台灣苗栗縣泰安鄉10,,GBIF
https://www.inaturalist.org/observations/238829661,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024-08-28 18:43:04,,,44.767557,5.27527,,,3946556.5081717|2418088.40440942,CC_BY_NC_4_0,felixf,,2024,8,28,EUROPE,,FR,Rhône-Alpes,,,,"26150 Sainte-Croix, Frankreich",,GBIF
https://www.inaturalist.org/observations/239152084,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024/09/01 09:53,,,44.230154,4.146273,,,3852848.95966745|2364961.83049814,CC_BY_NC_4_0,hortusdomaisela,,2024,9,1,EUROPE,,FR,Languedoc-Roussillon,,,,"30960 Saint-Jean-de-Valériscle, France",,GBIF
https://observation.org/observation/321400429,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,41.613997,2.658642,,,3707794.48578778|2086702.5831497,CC_BY_NC_4_0,User 890773,1,2024,7,27,EUROPE,unknown,ES,Barcelona,,,Calella,,,GBIF
https://observation.org/observation/321838840,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,42.252667,1.78687,,,3642425.70252137|2164574.6218773,CC_BY_NC_4_0,User 174153,1,2024,7,29,EUROPE,unknown,ES,Barcelona,,,Gisclareny,,,GBIF
https://observation.org/observation/320921988,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,42.092825,2.717382,,,3717426.70005035|2139034.20137753,CC_BY_NC_4_0,User 879351,1,2023,8,11,EUROPE,unknown,ES,Girona,,,Porqueres,,,GBIF
https://observation.org/observation/320921987,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,42.092825,2.717382,,,3717426.70005035|2139034.20137753,CC_BY_NC_4_0,User 879351,1,2023,8,11,EUROPE,unknown,ES,Girona,,,Porqueres,,,GBIF
https://observation.org/observation/320123097,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,47.560755,9.70936,,,4299112.90773588|2716391.77509313,CC_BY_NC_4_0,User 749900,1,2024,7,20,EUROPE,unknown,DE,Bayern,,,LI Lindau (Landkreis),,,GBIF
https://observation.org/observation/320884694,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,41.456671,2.252734,,,3672370.06007607|2072751.32231557,CC_BY_NC_4_0,User 875497,1,2019,6,4,EUROPE,unknown,ES,Barcelona,,,Badalona,,,GBIF
https://observation.org/observation/320873270,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,41.457667,2.252586,,,3672368.16052999|2072862.34891173,CC_BY_NC_4_0,User 875497,1,2018,9,6,EUROPE,unknown,ES,Barcelona,,,Badalona,,,GBIF
https://observation.org/observation/320873271,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,41.457667,2.252586,,,3672368.16052999|2072862.34891173,CC_BY_NC_4_0,User 875497,1,2018,9,6,EUROPE,unknown,ES,Barcelona,,,Badalona,,,GBIF
https://observation.org/observation/320921430,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,41.456944,2.252798,,,3672378.25927556|2072780.85663112,CC_BY_NC_4_0,User 875497,1,2023,7,4,EUROPE,unknown,ES,Barcelona,,,Badalona,,,GBIF
https://observation.org/observation/317506084,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,42.050109,3.166817,,,3754157.73030441|2130833.43736197,CC_BY_NC_4_0,User 739957,1,2024,7,5,EUROPE,unknown,ES,Girona,,,Torroella de Montgrí,,,GBIF
https://observation.org/observation/319258283,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,47.560758,9.709352,,,4299112.30655759|2716392.11077977,CC_BY_NC_4_0,User 749900,1,2024,7,16,EUROPE,unknown,DE,Bayern,,,LI Lindau (Landkreis),,,GBIF
https://observation.org/observation/319942226,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,45.11167,5.676336,,,3980401.85216728|2454289.02128396,CC_BY_NC_4_0,User 406922,1,2024,7,19,EUROPE,unknown,FR,Isère (38),,,Claix (38),,,GBIF
https://observation.org/observation/320123007,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,47.560752,9.709358,,,4299112.75585325|2716391.44236338,CC_BY_NC_4_0,User 749900,1,2024,7,20,EUROPE,unknown,DE,Bayern,,,LI Lindau (Landkreis),,,GBIF
https://observation.org/observation/319258260,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,47.560758,9.709349,,,4299112.08063932|2716392.11166685,CC_BY_NC_4_0,User 749900,1,2024,7,16,EUROPE,unknown,DE,Bayern,,,LI Lindau (Landkreis),,,GBIF
https://observation.org/observation/319228150,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,47.56075,9.709361,,,4299112.98092459|2716391.21926223,CC_BY_NC_4_0,User 749900,1,2024,7,16,EUROPE,unknown,DE,Bayern,,,LI Lindau (Landkreis),,,GBIF
https://observation.org/observation/317180674,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,44.870242,13.843706,,,4625141.95811031|2425463.72147383,CC_BY_NC_4_0,User 324771,1,2024,7,2,EUROPE,unknown,HR,Istarska,,,Istarska,,,GBIF
https://observation.org/observation/317447042,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,43.866811,2.039687,,,3680961.41286456|2340394.64380885,CC_BY_NC_4_0,User 936083,1,2024,7,4,EUROPE,unknown,FR,Tarn (81),,,Aussac,,,GBIF
https://observation.org/observation/315436337,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,41.36238,2.154685,,,3663193.76933044|2063209.22153672,CC_BY_NC_4_0,User 126800,1,2024,6,7,EUROPE,unknown,ES,Barcelona,,,Barcelona,,,GBIF
https://observation.org/observation/294974133,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,49.678709,8.663449,,,4224528.45974107|2952656.9808916,CC_BY_NC_4_0,User 768698,1,2021,8,1,EUROPE,unknown,DE,Hessen,,,HP Kreis Bergstraße (Landkreis),,,GBIF
https://observation.org/observation/296653831,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,44.787456,5.148156,,,3936634.56344231|2420937.64094301,CC_BY_NC_4_0,User 324080,1,2021,7,19,EUROPE,unknown,FR,Drôme (26),,,Beaufort-sur-Gervanne,,,GBIF
https://observation.org/observation/302653367,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,44.76869,5.281377,,,3947047.3045012|2418183.30424085,CC_BY_NC_4_0,User 40404,1,2023,8,10,EUROPE,unknown,FR,Drôme (26),,,Sainte-Croix (26),,,GBIF
https://observation.org/observation/320892096,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,41.57449,2.236018,,,3672214.90977814|2085878.70212124,CC_BY_NC_4_0,User 834587,1,2019,7,5,EUROPE,unknown,ES,Barcelona,,,Parets del Vallès,,,GBIF
https://observation.org/observation/320956869,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.560317,6.179233,,,4011659.40716862|2280274.1507045,CC_BY_NC_4_0,User 798473,1,2024,7,21,EUROPE,unknown,FR,Var (83),,,Sillans-la-Cascade,,,GBIF
https://observation.org/observation/320886616,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,41.45704,2.251995,,,3672312.30271262|2072798.32930165,CC_BY_NC_4_0,User 875497,1,2019,7,12,EUROPE,unknown,ES,Barcelona,,,Badalona,,,GBIF
https://observation.org/observation/320915806,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,42.251561,1.401673,,,3610740.64772146|2168003.6627681,CC_BY_NC_4_0,User 818849,1,2022,7,12,EUROPE,unknown,ES,Lleida,,,Ribera d'Urgellet,,,GBIF
https://observation.org/observation/296652589,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,44.787518,5.148127,,,3936632.69400277|2420944.65629505,CC_BY_NC_4_0,User 324080,1,2021,7,19,EUROPE,unknown,FR,Drôme (26),,,Beaufort-sur-Gervanne,,,GBIF
https://observation.org/observation/320246363,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,47.560755,9.70936,,,4299112.90773588|2716391.77509313,CC_BY_NC_4_0,User 749900,1,2024,7,20,EUROPE,unknown,DE,Bayern,,,LI Lindau (Landkreis),,,GBIF
https://observation.org/observation/321190140,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,43.654987,3.275318,,,3777995.49350284|2307247.69887927,CC_BY_NC_4_0,User 124279,1,2024,7,24,EUROPE,unknown,FR,Hérault (34),,,Octon,,,GBIF
https://observation.org/observation/324904673,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,42.340764,3.189067,,,3758702.22062185|2162743.70508339,CC_BY_NC_4_0,User 110309,1,2024,8,18,EUROPE,unknown,ES,Girona,,,El Port de la Selva,,,GBIF
https://observation.org/observation/320920989,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,41.37732,2.08809,,,3657792.7421118|2065437.23005657,CC_BY_NC_4_0,User 880050,1,2023,6,11,EUROPE,unknown,ES,Barcelona,,,Esplugues de Llobregat,,,GBIF
https://observation.org/observation/317374865,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.348517,19.02959,,,5001841.85387509|2734350.13391127,CC_BY_NC_4_0,User 826796,1,2024,7,4,EUROPE,unknown,HU,Pest,,,Pest,,,GBIF
https://observation.org/observation/317900871,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,43.866811,2.039686,,,3680961.3328051|2340394.65235302,CC_BY_NC_4_0,User 936083,1,2024,7,7,EUROPE,unknown,FR,Tarn (81),,,Aussac,,,GBIF
